Transaction ID,Date,Account Type,Transaction Amount,Cash Flow,Net Income,Revenue,Expenditure,Profit Margin,Debt-to-Equity Ratio,Operating Expenses,Gross Profit,Transaction Volume,Processing Time (seconds),Accuracy Score,Missing Data Indicator,Normalized Transaction Amount,Transaction Outcome
663,2026-10-25,Expense,438,3562,1088,1750,1939,0.4562290119436816,0.894194347762627,2623,3917,8,1.480030444440602,0.9014870586286043,False,0.0678659035159444,1
664,2026-10-26,Expense,3877,2782,2530,449,3105,0.5849581287321374,2.3221162071450037,4305,1658,1,0.8803492646195223,0.9606406028250913,True,0.7708503679476697,1
665,2026-10-27,Expense,415,669,815,3085,2833,0.67016751586648,1.1614881105046302,3199,2841,2,1.817638463539758,0.8609382092579483,False,0.06316434995911692,1
666,2026-10-28,Revenue,4409,3457,542,3948,2917,0.2350834994154762,2.002526268141195,3176,1564,8,1.5269736371616833,0.8804836666356686,False,0.8795993458708095,1
667,2026-10-29,Expense,2581,3502,297,4886,1443,0.38348330082286186,1.5997016563412054,2332,461,3,1.092151712921606,0.9182642281618562,False,0.5059280457890434,1
668,2026-10-30,Revenue,714,1895,3468,3342,1004,0.47792985048401143,0.6906133520916178,3771,2614,4,1.782125117028812,0.978924178586725,False,0.12428454619787407,1
669,2026-10-31,Liability,2923,3818,2742,3536,3381,0.34179022350449584,2.706140086441553,3695,870,9,0.5821649840554448,0.8351949894580744,False,0.5758381030253475,1
670,2026-11-01,Expense,565,2440,3420,3778,3223,0.6976513916419582,2.167181418123369,4411,2728,5,1.1855164013161912,0.9039584051931783,False,0.09382665576451349,1
671,2026-11-02,Revenue,4747,829,3615,1652,183,0.6595221160171478,2.129175256256445,975,213,5,0.7331707509703107,0.8329089296859982,False,0.9486917416189697,1
672,2026-11-03,Liability,1399,3555,3598,3993,2772,0.3856935407536976,2.287885070862971,4903,3303,5,1.4375420877648564,0.9290819601845424,False,0.2643090760425184,1
673,2026-11-04,Asset,4786,2912,1041,3857,1691,0.6690310406892728,1.999280922159315,1550,2323,2,0.5486983111471349,0.9696235168997115,False,0.9566639411283728,1
674,2026-11-05,Liability,1453,1393,3251,3689,3584,0.6048250212476857,1.9298037248581994,1794,367,6,1.2107759599239905,0.9605982823570595,False,0.2753475061324612,1
675,2026-11-06,Liability,4269,3748,3723,1519,2276,0.37171346245228987,0.6678210434379324,3848,636,8,1.6086699280819399,0.8896680501736843,False,0.8509811937857726,1
676,2026-11-07,Expense,4826,2723,3995,606,2326,0.5376255027260113,2.168057216403003,247,3497,9,1.3797753896491316,0.9749072729728401,True,0.9648405560098119,0
677,2026-11-08,Asset,261,2748,2421,1657,3082,0.2863798730431678,2.945340738669844,171,258,9,0.7695374527915431,0.803584316968672,False,0.03168438266557645,1
678,2026-11-09,Expense,145,1281,1787,4251,1114,0.694494060585374,1.8628015122273514,3631,1358,9,1.9544768922731066,0.8317075539126726,False,0.007972199509403107,0
679,2026-11-10,Revenue,2109,3656,1117,2629,934,0.3693950739917474,1.2285975022323943,4090,754,5,1.557029497401503,0.9595748720281034,False,0.40944399018806216,1
680,2026-11-11,Asset,4689,2433,661,2006,3447,0.24191704529810418,2.4246235094723083,4024,304,8,1.834122421495122,0.9454844619369718,False,0.9368356500408831,1
681,2026-11-12,Expense,3599,3713,1286,2596,3370,0.4753755857587428,0.9578188377497403,3874,101,9,0.9711075778112669,0.9342872498829429,False,0.714022894521668,0
682,2026-11-13,Liability,2069,2256,1839,1884,2442,0.3290260382867459,2.118889955094548,2452,2884,6,1.9046630996280498,0.8013920223198724,False,0.40126737530662304,1
683,2026-11-14,Revenue,3387,3561,1673,1680,2156,0.7315971722587644,1.9804660015683306,3601,627,5,1.1137860369724573,0.9102164002361842,False,0.6706868356500408,1
684,2026-11-15,Revenue,735,4475,2373,2486,1073,0.39557323994483257,1.1001805219215426,3611,849,7,1.7314110743328341,0.9465858591485137,False,0.1285772690106296,1
685,2026-11-16,Expense,862,2656,3745,2598,3198,0.7845964265620677,1.6906281067544495,4466,3644,2,0.7689309192691827,0.9043482289309339,False,0.1545380212591987,1
686,2026-11-17,Revenue,4608,3315,519,1918,3194,0.7904432167111759,1.0708623535510402,3772,2115,5,1.118549949576432,0.941881664775697,False,0.9202780049059689,1
687,2026-11-18,Revenue,1561,1595,2531,4281,411,0.34826625793187815,2.1784264595256637,2911,1359,1,1.4954205343592277,0.891457383717685,True,0.2974243663123467,1
688,2026-11-19,Expense,316,1273,3238,2591,3100,0.54070148836649,1.1648611370767934,389,2185,9,1.0480684227612613,0.8198382563143838,False,0.04292722812755519,1
689,2026-11-20,Asset,3772,1337,810,2586,1921,0.4370297054245268,2.658447755991971,4337,3877,2,0.7782421198164863,0.8576278736743297,False,0.7493867538838921,1
690,2026-11-21,Expense,2361,2428,2057,1515,3985,0.5632717016520797,2.902114150937889,4596,283,8,0.9534730913118533,0.9553429526371717,False,0.4609566639411284,1
691,2026-11-22,Liability,1592,1886,1799,2643,3190,0.3585271223868137,0.9810679362370085,3708,2590,5,1.7988283788150965,0.8711058051687949,False,0.30376124284546197,1
692,2026-11-23,Liability,822,968,2975,3266,2016,0.3723345746939639,0.6556977044984063,1161,3221,6,0.8764856271970105,0.8895081447353712,False,0.1463614063777596,1
693,2026-11-24,Liability,2488,2135,3452,1682,2412,0.7135089105187125,2.0243448122532373,3429,3906,3,0.9230431836447106,0.8527879907522024,False,0.48691741618969747,1
694,2026-11-25,Revenue,2270,4422,3797,4986,867,0.7369838981771095,2.421071432401281,1614,3931,4,1.6639379484959496,0.8433389154790658,False,0.4423548650858545,1
695,2026-11-26,Liability,4983,1103,204,3251,2744,0.50027273418544,1.893962363688819,4913,3321,5,1.1205370621993564,0.9566466943300076,False,0.9969337694194603,1
696,2026-11-27,Revenue,587,631,306,1109,103,0.4973435137663721,0.8860377042626478,359,3977,8,1.8842387886097232,0.8960489053768024,False,0.09832379394930499,1
697,2026-11-28,Revenue,2927,1918,2580,2839,2414,0.7848323702678914,0.5575925417455716,593,3655,1,1.6022025805144453,0.9906188584149652,False,0.5766557645134914,1
698,2026-11-29,Revenue,4293,795,1168,1704,385,0.6037579648527858,2.126767971574445,3804,786,1,1.8941371058828382,0.8685618867068106,False,0.8558871627146362,1
699,2026-11-30,Liability,3536,2229,1074,2587,1954,0.5057000769198092,2.2299743760232458,1901,1343,8,1.3277079846099498,0.8651337333125592,False,0.7011447260834015,1
700,2026-12-01,Expense,4265,1932,1196,1099,3717,0.4934503151096917,1.589959934472541,2389,3559,1,0.5328617161951478,0.8422608324466795,False,0.8501635322976288,1
701,2026-12-02,Asset,862,3919,1188,4415,1464,0.3293039570195152,2.8990425885050195,2528,1508,6,0.8838823337185067,0.9822314578232164,False,0.1545380212591987,1
702,2026-12-03,Expense,4225,2582,1732,3244,1915,0.7459043910028162,1.8978899090662453,1100,2294,6,1.5308093233394162,0.9047364495729172,False,0.8419869174161897,1
703,2026-12-04,Expense,3003,2665,3111,3437,3102,0.44452976108250974,2.734992717663676,3089,2951,9,1.3004385476773972,0.8349238276360044,False,0.5921913327882257,1
704,2026-12-05,Liability,2787,4241,3080,2844,3836,0.6934861877222337,2.1929879933105454,1223,3792,3,1.9296182107174518,0.8166797309134521,False,0.5480376124284546,1
705,2026-12-06,Asset,4871,4293,1178,2699,3570,0.2235431516494952,0.9718216631415395,4824,238,8,1.8441910481048867,0.8366601306710222,False,0.9740392477514309,1
706,2026-12-07,Revenue,3942,2215,1477,2363,3078,0.3408403668876742,1.1009564647094658,2258,2685,4,1.0688636482130167,0.9212265073263833,False,0.7841373671300081,1
707,2026-12-08,Expense,2036,2508,2826,1409,2692,0.5379525892222147,0.8614047968427936,108,2792,2,1.6985471080059973,0.8423849038454851,False,0.39452166802943583,1
708,2026-12-09,Expense,4183,1702,2717,2485,2773,0.5998678719500208,1.7562113284552956,2381,1917,4,1.5890814363903227,0.9489931710935852,False,0.8334014717906787,1
709,2026-12-10,Asset,535,558,3010,2893,192,0.7339514495616182,0.5980115859558286,3369,1526,2,1.811614265852953,0.8798593650154747,False,0.08769419460343418,1
710,2026-12-11,Revenue,1059,3715,1555,4882,929,0.3345364730419276,0.7329019872021645,2826,1675,5,0.6046238139531283,0.8786874168584062,False,0.19480784955028618,1
711,2026-12-12,Asset,623,3737,1759,3842,3272,0.4305178722871853,1.0629813688200702,4145,3281,3,1.7264720302703818,0.9097873601433532,False,0.10568274734260016,1
712,2026-12-13,Asset,1758,3609,842,3283,3159,0.691590707087303,1.3877089455364562,4262,3864,4,1.4663084711894183,0.8166909530215272,False,0.3376941946034342,1
713,2026-12-14,Liability,2667,4491,2473,1306,1288,0.21860069357840853,1.2565042026900002,1127,3392,6,0.8651881655340988,0.9200299268882405,False,0.5235077677841373,1
714,2026-12-15,Revenue,170,3923,3778,4482,843,0.3468449856620164,2.0865615279005514,981,2980,6,1.3420996165016057,0.8578706307847408,False,0.013082583810302535,1
715,2026-12-16,Asset,4147,3215,3946,1257,3091,0.40722780109250667,2.0566808698599726,984,2484,2,1.5554482052162562,0.9083328797765863,False,0.8260425183973835,0
716,2026-12-17,Expense,3487,3657,3678,3947,103,0.633221434272774,2.9680399288100143,3297,3720,5,1.85685359509724,0.8199670992066099,False,0.6911283728536386,1
717,2026-12-18,Asset,4721,2777,692,4489,2914,0.7284833094095351,0.7279600756163769,947,3988,8,1.6787749958168143,0.925031226312184,False,0.9433769419460344,1
718,2026-12-19,Revenue,1310,1361,3568,4178,406,0.4818997931566274,1.294907920348207,1842,3372,3,1.4343329246652945,0.8204981871236711,False,0.24611610793131644,1
719,2026-12-20,Liability,679,2233,1614,3417,3548,0.6203047439123479,2.0078138016594305,4490,3752,4,0.8647136963062527,0.9932811959692955,False,0.11713000817661488,1
720,2026-12-21,Expense,2629,2507,1870,1367,1313,0.5604437666316684,1.9199446453615736,1700,3671,7,1.0378150698785986,0.9772935120328416,False,0.5157399836467702,0
721,2026-12-22,Expense,693,4422,2101,3912,2098,0.4720132855299461,2.667395076889023,3228,784,5,1.0648477395444356,0.8087552579945166,False,0.11999182338511856,1
722,2026-12-23,Asset,638,1127,1515,3280,749,0.3364318313018194,1.8192059547358443,2779,3717,1,0.5904842897835105,0.9715797549590306,False,0.10874897792313983,1
723,2026-12-24,Liability,4460,4103,3661,669,2940,0.2271599326858583,1.3476447927077546,464,1103,4,0.5166632656438209,0.8449465543148156,False,0.8900245298446443,1
724,2026-12-25,Liability,4358,4153,563,4440,2961,0.687190252751942,0.6014983716041568,470,3541,3,0.8214363596137008,0.8997770147263751,False,0.8691741618969746,1
725,2026-12-26,Revenue,923,1177,1303,887,2193,0.39764171713850427,2.8043725457394895,310,3175,7,0.7319881298808918,0.839231713603855,False,0.1670073589533933,1
726,2026-12-27,Liability,2534,2606,3330,1434,3754,0.37543499745344144,1.3973436464742832,341,3725,8,0.5880592867056551,0.8917018885367685,False,0.4963205233033524,1
727,2026-12-28,Expense,4862,676,2537,3330,3739,0.48482068242710424,2.692667387835832,3176,3395,3,0.782611752054993,0.9157329771332272,False,0.9721995094031071,1
728,2026-12-29,Revenue,557,3273,3847,982,2240,0.7342032736138608,1.4291211612097383,3053,3409,7,0.7552766613294906,0.9085655647221573,False,0.09219133278822568,1
729,2026-12-30,Liability,4669,1043,354,4124,1609,0.5056216754226863,1.2356520140688443,241,1214,9,1.21605309025871,0.9549838412522436,False,0.9327473426001636,1
730,2026-12-31,Revenue,621,2126,1628,642,316,0.7257728229631553,2.8882255982646847,2312,168,9,0.9103308298410511,0.9288603508525525,False,0.10527391659852821,1
731,2027-01-01,Expense,4711,4223,2206,3077,2835,0.6902574158417379,2.4429135122870176,389,2781,5,1.790440551036991,0.9268985515846554,False,0.9413327882256746,1
732,2027-01-02,Asset,3516,876,2264,2926,3130,0.5604225701752783,2.616433298545904,4045,2627,2,0.6719080869137557,0.8204906488268061,False,0.697056418642682,0
733,2027-01-03,Asset,2557,4496,3064,4813,1730,0.5087585106189243,0.628451453998569,3486,368,2,0.8186396714041835,0.9245921817420715,False,0.5010220768601799,1
734,2027-01-04,Liability,2108,4486,1491,1111,2959,0.24039793363879614,1.7745890309890597,4138,257,2,0.6450317825252919,0.862179850832488,False,0.4092395748160262,1
735,2027-01-05,Liability,3014,3284,1222,3084,2482,0.6471208606080743,1.4070239242703138,4514,143,6,1.6022939539651564,0.8259389380556439,False,0.5944399018806215,1
736,2027-01-06,Expense,3809,2844,3204,2016,3836,0.5535950388196396,0.8957095116899858,4775,3065,2,1.3119541055557797,0.8403300380663385,False,0.7569501226492232,1
737,2027-01-07,Asset,3095,2825,1314,3009,2230,0.6704215993376939,2.5528369112745013,2378,444,3,0.6301547842202724,0.8050889542880606,False,0.6109975470155355,1
738,2027-01-08,Revenue,2509,2237,2947,3847,925,0.6158987261769792,1.0138896715637804,3685,3803,2,1.8289162224380822,0.8708592131048944,False,0.491210139002453,1
739,2027-01-09,Liability,1487,2103,1185,2097,1819,0.4055364774586742,1.47276024211151,821,952,6,1.9325215091448233,0.8619596976660933,False,0.2822976287816844,1
740,2027-01-10,Asset,3687,697,1596,4661,1905,0.4363705599836123,0.7774670134893922,3387,625,7,1.5020588300303137,0.92349810483198,False,0.732011447260834,1
741,2027-01-11,Liability,2064,3712,2580,3055,1845,0.7925378062376653,1.1819005366285766,1027,2122,5,0.6590285396279076,0.8776744976396231,False,0.4002452984464432,1
742,2027-01-12,Liability,1970,870,495,4312,3855,0.5342667124303,2.8476128183709264,458,2471,2,1.5467035556239077,0.8738708630732419,False,0.3810302534750613,1
743,2027-01-13,Liability,3914,907,499,4007,1084,0.42637305317437835,1.5601931769059847,3319,3737,9,0.7524653440902183,0.8753427970727106,False,0.7784137367130008,1
744,2027-01-14,Revenue,2951,2670,1560,4066,1905,0.34911858162571574,1.6211142960580283,1126,1781,6,1.7229678116159988,0.8577042629082066,False,0.5815617334423548,1
745,2027-01-15,Liability,3196,2128,1157,4481,507,0.44615768062423794,2.230949098870404,3261,521,8,1.4935082553630343,0.9317860163052484,False,0.6316434995911693,1
746,2027-01-16,Liability,4916,1451,816,3863,220,0.5699360217769325,1.630206007814289,1054,887,3,1.4564170423425855,0.8601695231252682,False,0.9832379394930498,1
747,2027-01-17,Liability,141,3991,2070,3367,815,0.4310763066969446,1.5876540531641377,2527,2897,8,1.436715673633464,0.8613510976947358,False,0.007154538021259199,1
748,2027-01-18,Liability,4375,1672,936,4137,1893,0.3143226773390204,0.9639202700265712,2737,2664,7,1.31082110640937,0.9938168862814865,False,0.8726492232215862,1
749,2027-01-19,Asset,3077,2646,2653,2986,127,0.4939925070398833,0.874030620691766,306,797,5,0.7396548838613689,0.9873680371455033,False,0.607318070318888,1
750,2027-01-20,Asset,4506,3480,248,4552,3397,0.648025434704753,2.963445272681499,2102,447,2,0.9140651661213798,0.8862398188106931,False,0.8994276369582993,1
751,2027-01-21,Revenue,4230,3406,1712,4072,549,0.3317155739319918,1.1526359244907898,4743,3857,6,1.4726789410027852,0.8408357720173845,False,0.8430089942763695,1
752,2027-01-22,Liability,3644,4241,2394,3147,341,0.3886946114183294,2.9122052118352686,1973,3665,2,0.5316995484226053,0.9624563816362176,False,0.723221586263287,1
753,2027-01-23,Liability,4050,1789,3953,4787,3317,0.44007442401370295,1.1732808887552177,698,3670,6,0.7296176639368404,0.8633031163946756,False,0.8062142273098937,1
754,2027-01-24,Asset,4866,2212,1481,2488,3480,0.3558434614699657,1.3122172261082705,2921,2180,4,1.1459528950618223,0.8801088705489668,False,0.9730171708912511,1
755,2027-01-25,Asset,962,3780,1040,691,3212,0.7638248013342719,1.671536103457744,3713,1763,8,0.6482293665203893,0.8626556445336567,False,0.1749795584627964,1
756,2027-01-26,Expense,1927,1242,3730,880,2519,0.6281476855673274,1.3552933716784255,4482,714,7,0.5704392150782369,0.8246159479612606,False,0.3722403924775143,1
757,2027-01-27,Revenue,2805,2991,3556,3039,2453,0.2618561820035984,2.0359122058905488,4897,394,2,1.7705695998005424,0.9145745998381286,False,0.5517170891251022,1
758,2027-01-28,Expense,3692,1186,2031,1049,2691,0.47794509988127015,0.5670346257956009,756,158,4,0.5972902508330826,0.8493613468181972,False,0.7330335241210139,1
759,2027-01-29,Asset,436,2212,1278,2571,337,0.75578349248558,1.1448272275312317,4983,436,5,1.3283706167684457,0.8886710419820485,False,0.06745707277187245,1
760,2027-01-30,Revenue,2730,1060,2861,642,898,0.6716061706715151,1.58293672774476,3696,3696,4,1.5260668109695252,0.9194668113958295,False,0.5363859362224039,1
761,2027-01-31,Liability,2753,4080,3277,4325,2075,0.4286945912100635,2.5310325895671664,199,1795,5,1.0861917575597961,0.9786071441960168,False,0.5410874897792314,1
762,2027-02-01,Asset,3363,2653,1741,478,3841,0.7882787992605993,1.4470066068976055,4892,2869,3,0.6692285986208275,0.9956872750905388,False,0.6657808667211774,1
763,2027-02-02,Revenue,2148,2750,3525,416,1985,0.40887633535709733,1.9321093214008616,122,2512,5,1.615403238787593,0.9146425788256719,False,0.41741618969746525,1
764,2027-02-03,Liability,2574,1945,1896,813,660,0.6629927915372122,2.1273968438938105,4940,3468,1,0.5342362546775634,0.9607073755789552,True,0.5044971381847915,1
765,2027-02-04,Expense,201,509,3256,1038,1809,0.4123313487925632,0.7255322709662005,4509,670,1,0.6907399185640699,0.8267750877826437,False,0.019419460343417825,1
766,2027-02-05,Liability,1867,2356,555,2659,3244,0.6977005030946071,0.6703493584546603,4489,2602,7,1.9997727313014242,0.8100248455638176,False,0.3599754701553557,1
767,2027-02-06,Liability,535,2259,1912,405,3471,0.283144722098515,0.5202114592279026,3342,2844,9,0.6360920595002912,0.8090079352666805,False,0.08769419460343418,1
768,2027-02-07,Liability,3039,1031,1930,4848,818,0.48251103147017027,2.3768897897865036,226,868,9,0.5500279262902483,0.8029092726400872,False,0.5995502861815208,1
769,2027-02-08,Revenue,4642,1743,3866,2945,2055,0.3328525256121708,2.884183149795382,2921,144,1,1.8388881265658805,0.8702551952430003,False,0.9272281275551921,1
770,2027-02-09,Revenue,697,3395,965,1244,301,0.4820803754660502,1.2962769830120473,484,565,7,1.7264178574938371,0.8199242121014607,False,0.12080948487326247,1
771,2027-02-10,Asset,4933,593,1380,4357,715,0.27614582562402495,1.758932236771141,631,2835,2,1.2342341534232621,0.8810260997859984,False,0.9867130008176614,1
772,2027-02-11,Revenue,3209,2840,2834,3486,519,0.4142449415470488,0.5852944217816112,3423,3350,1,0.6694912849040762,0.9944139174931698,False,0.634300899427637,1
773,2027-02-12,Liability,2960,4290,1464,3549,2533,0.34392831053057715,1.5521059031428004,4294,1962,4,0.5357782670493128,0.8748349307620573,False,0.5834014717906787,1
774,2027-02-13,Liability,314,3617,2708,3536,1248,0.4114612296811954,1.4002048938835072,3946,3012,9,1.6022315233518245,0.9703311503829386,False,0.04251839738348324,1
775,2027-02-14,Liability,1870,2819,1816,2856,2723,0.3651432066804172,1.1777173390881046,2600,3516,3,1.5153744544043677,0.8601330454926253,False,0.3605887162714636,1
776,2027-02-15,Liability,611,2872,366,2874,686,0.6514821043051419,1.0478855395796627,299,792,2,1.2129946996220948,0.9261669958895098,False,0.10322976287816844,1
777,2027-02-16,Liability,440,3533,488,1292,3923,0.43450068630641064,1.7424928930296388,4200,1444,6,1.4296042845812675,0.8839253081864388,False,0.06827473426001636,1
778,2027-02-17,Expense,2189,1022,3966,3309,667,0.5916122143517779,2.445378075786241,4952,204,9,0.6321754310247143,0.8792679482030392,False,0.42579721995094033,1
779,2027-02-18,Asset,2200,2718,3022,615,2057,0.2950530963688711,0.8514319595102886,1769,515,6,0.7529536855257594,0.8141155731660469,False,0.42804578904333607,1
780,2027-02-19,Revenue,2605,1569,3318,2053,2959,0.4412048005457318,1.158479833327974,2396,2051,6,1.0795425768312632,0.8343109733953364,False,0.5108340147179068,1
781,2027-02-20,Revenue,444,2630,2588,2392,1343,0.4268909554044782,2.4849830581506067,3803,2368,4,0.8706186342877145,0.9972563308556008,False,0.06909239574816026,0
782,2027-02-21,Asset,4500,523,987,3818,1156,0.4551221454433824,1.724999159840456,1656,1687,2,0.9081581543330681,0.9972690179007739,True,0.8982011447260834,1
783,2027-02-22,Liability,4954,2483,2620,2154,3707,0.3829714590445512,1.486109191984455,3730,1960,7,1.726807997679187,0.8280212693520558,False,0.9910057236304171,1
784,2027-02-23,Expense,984,4339,3170,3700,3929,0.7029970961819767,2.899026154596259,1377,3985,8,1.203275066400376,0.8005536968060023,False,0.1794766966475879,1
785,2027-02-24,Liability,2295,4128,3417,1547,878,0.5854537307386716,1.613417327185028,1385,3804,5,1.9575144147281176,0.8589323088782843,False,0.44746524938675386,1
786,2027-02-25,Revenue,2542,2886,2544,1977,417,0.47094260633625645,1.7759024905643068,4312,726,3,1.9546453724788952,0.9130146411109313,False,0.49795584627964024,1
787,2027-02-26,Revenue,1827,2651,2885,3675,456,0.45280895435475166,2.468120211315102,1611,1369,8,1.9484045742811438,0.8869753777067554,False,0.3517988552739166,1
788,2027-02-27,Liability,1144,4008,3622,4246,2209,0.5945595014800173,0.7787925139012698,2533,1549,6,0.6710528025187097,0.9095722971716282,False,0.21218315617334424,1
789,2027-02-28,Asset,1757,2908,1860,3140,422,0.26583383016879625,0.5332669592850212,613,646,7,0.9787553088353307,0.9112697856104308,False,0.3374897792313982,1
790,2027-03-01,Asset,3850,862,1840,4167,1611,0.31307764938825206,1.229474444191657,4641,3443,6,0.8524933938089754,0.8654367723879064,False,0.7653311529026983,1
791,2027-03-02,Liability,1714,3102,2941,3452,3363,0.6303953391806778,2.6656818103157325,1713,581,2,0.8950071769902002,0.9460119363501082,False,0.3286999182338512,1
792,2027-03-03,Expense,4929,701,443,689,1218,0.7305026274058983,0.99112051262702,4448,1547,6,1.4507953763618593,0.8901451358956766,False,0.9858953393295176,1
793,2027-03-04,Expense,3784,2827,205,2943,962,0.3868847008572692,2.8426609534504585,3117,1885,1,0.9538800466982174,0.9664995287822525,False,0.7518397383483238,1
794,2027-03-05,Liability,3848,4116,2605,2862,3476,0.6537515702495094,2.1769955418950064,1807,3393,8,1.7015877582306178,0.8999782720826345,False,0.7649223221586263,1
795,2027-03-06,Asset,3101,977,3014,642,2186,0.4606481209726178,2.528874719121316,501,178,6,1.7398912440944574,0.9002510659358378,False,0.6122240392477515,1
796,2027-03-07,Liability,4416,2848,1579,3439,793,0.5529781331465771,2.0013421454861433,4803,2937,8,0.7042532345949035,0.8676253945348928,False,0.8810302534750614,1
797,2027-03-08,Expense,4918,1639,3493,4428,1191,0.341187539734659,0.5096178689741653,183,2516,2,1.4015084733438794,0.9982791800129032,False,0.9836467702371219,1
798,2027-03-09,Revenue,1668,2758,269,4194,2834,0.7974929543220668,1.335056777464166,1621,1643,6,1.6734919309428806,0.8890486878820356,False,0.31929681112019626,1
799,2027-03-10,Liability,3659,727,1541,3122,3703,0.22382592201605833,1.344463174796043,465,2217,7,1.863921090694355,0.9225529384303287,False,0.7262878168438267,1
800,2027-03-11,Revenue,4246,3294,1435,2587,832,0.7984268734530162,1.0722398201653927,1219,1943,9,1.636961777362011,0.9385065734798091,False,0.8462796402289452,1
801,2027-03-12,Expense,199,3081,3130,3506,3887,0.7864161145760658,2.3084512866307283,2823,954,8,1.2482983858759333,0.9449984566778576,False,0.01901062959934587,1
802,2027-03-13,Expense,1515,2787,836,1000,2803,0.6447845315753042,0.90534759399874,3854,3306,1,1.3306392887551004,0.8986915619233558,False,0.28802125919869176,1
803,2027-03-14,Expense,1165,2051,2322,4602,439,0.5272261296554214,1.9705854212537433,3376,3858,7,0.8895591973904976,0.8906609815692501,False,0.21647587898609977,1
804,2027-03-15,Revenue,686,1351,2526,1898,3316,0.3778684496413697,0.6551182663466408,1058,1797,6,1.6022738761348605,0.8947007494427123,False,0.11856091578086672,1
805,2027-03-16,Revenue,1686,2974,690,2616,1881,0.3386628785040309,1.5840270445305618,3559,2846,8,0.918114971259132,0.9828149036160007,False,0.32297628781684384,1
806,2027-03-17,Asset,4583,2685,1394,3742,1802,0.2231639332475727,1.6492846857542776,3837,1335,4,0.619988266999386,0.8971629668084748,False,0.9151676206050695,1
807,2027-03-18,Asset,3975,3605,3432,2120,439,0.3657622550484454,2.846550359686087,1211,3050,2,1.4039180284930097,0.8584219734942067,False,0.7908830744071954,1
808,2027-03-19,Revenue,2413,908,203,4466,1059,0.508225031780523,0.5121428338687459,185,3837,4,0.6850507604458154,0.9321380997368806,False,0.4715862632869992,1
809,2027-03-20,Liability,3552,3588,1788,4110,1361,0.687663794332347,2.19402243918686,4221,2428,3,0.5783161849435152,0.8840782455774361,False,0.7044153720359771,1
810,2027-03-21,Liability,2682,1958,3429,2279,2775,0.2223329531779652,0.5809794506245485,2878,1459,2,1.8029820994918668,0.8621152779637411,False,0.526573998364677,1
811,2027-03-22,Liability,1556,2169,1947,3048,823,0.6271581986599711,2.728570349896711,2689,3875,5,1.3236186311749418,0.8350485901054064,False,0.2964022894521668,1
812,2027-03-23,Asset,4203,1635,1440,2231,3254,0.643052125926191,2.788725034515076,1600,1493,4,0.8710540381073215,0.889431859104933,False,0.8374897792313982,1
813,2027-03-24,Asset,2783,1100,919,2980,2162,0.3949590899242592,2.707349158619264,3263,3708,4,0.5547320433174394,0.8291562927827854,False,0.5472199509403107,1
814,2027-03-25,Revenue,4940,1019,3472,1939,1940,0.7504944264394338,0.5083148915342462,199,3968,2,1.2049601623420467,0.8505345139249891,False,0.9881439084219134,1
815,2027-03-26,Expense,3110,2773,1032,2996,1373,0.6028616698526026,2.0911793590950647,897,2069,3,0.6411661941725562,0.8311593068339624,False,0.6140637775960752,1
816,2027-03-27,Expense,3454,689,3628,4893,1283,0.5882289997780633,2.9378831717295517,2602,675,9,1.1687551471526507,0.8217410838827541,False,0.6843826655764513,1
817,2027-03-28,Expense,268,2303,3645,2841,2733,0.4501837195393702,0.5018889605478284,868,3539,4,1.7216097927079574,0.9794483487241824,False,0.03311529026982829,1
818,2027-03-29,Expense,2887,4158,1050,1750,3516,0.5842180592726846,2.9977937402373502,4999,1909,5,1.200437050767405,0.962016226330024,False,0.5684791496320524,0
819,2027-03-30,Revenue,1643,2612,1278,3855,231,0.5653770079284288,2.132148641872954,143,3902,5,1.732596368076419,0.9840890697805448,False,0.3141864268192968,1
820,2027-03-31,Liability,3491,1159,1388,3556,1603,0.378086750071131,2.0300623340858404,3323,846,8,1.2666713131557463,0.8311204357061687,False,0.6919460343417825,1
821,2027-04-01,Revenue,3228,810,1854,1797,483,0.5786929479497799,1.891060291555474,4212,1154,5,0.5141596831192461,0.8800088569800951,False,0.6381847914963206,1
822,2027-04-02,Liability,2902,2437,945,1542,1754,0.6562688904425811,1.8168244606579642,3093,3202,5,0.8670219560787623,0.9173471968611645,True,0.5715453802125919,1
823,2027-04-03,Expense,1502,2615,3484,1344,431,0.6815543930246155,0.5235644260099108,4959,2085,1,0.9353303360759002,0.8493358622229752,False,0.285363859362224,1
824,2027-04-04,Asset,3677,3031,980,2237,3422,0.291431650924859,0.6809395178409943,792,138,1,1.6724544859271804,0.9165500130382271,True,0.7299672935404743,1
825,2027-04-05,Expense,4062,3812,3103,4091,1005,0.5614825897826554,2.6238961302666852,4214,2054,6,0.533117292848368,0.8200546739897357,False,0.8086672117743254,1
826,2027-04-06,Liability,3430,2402,2012,1267,2321,0.6076290954953985,2.2814873124379416,4326,722,7,0.9014827725317331,0.9484515616190203,False,0.6794766966475879,1
827,2027-04-07,Expense,984,1689,2985,1902,3902,0.24168178418532865,0.5376338437080745,2359,886,4,0.5030363996904444,0.9477820886766595,False,0.1794766966475879,1
828,2027-04-08,Asset,2209,3701,2046,651,574,0.28857225306260426,2.3020275599028768,1644,1582,4,0.5375950011798896,0.9416385679964272,False,0.42988552739165986,1
